              x              u
   2.372763e-01   6.695117e-01
   2.373763e-01   6.695049e-01
   2.374763e-01   6.694979e-01
   2.375762e-01   6.694909e-01
   2.376762e-01   6.694838e-01
   2.377762e-01   6.694767e-01
   2.378762e-01   6.694694e-01
   2.379762e-01   6.694620e-01
   2.380762e-01   6.694545e-01
   2.381762e-01   6.694470e-01
   2.382762e-01   6.694393e-01
   2.383762e-01   6.694316e-01
   2.384762e-01   6.694237e-01
   2.385761e-01   6.694158e-01
   2.386761e-01   6.694078e-01
   2.387761e-01   6.693997e-01
   2.388761e-01   6.693915e-01
   2.389761e-01   6.693832e-01
   2.390761e-01   6.693748e-01
   2.391761e-01   6.693663e-01
   2.392761e-01   6.693577e-01
   2.393761e-01   6.693491e-01
   2.394761e-01   6.693403e-01
   2.395760e-01   6.693315e-01
   2.396760e-01   6.693225e-01
   2.397760e-01   6.693135e-01
   2.398760e-01   6.693044e-01
   2.399760e-01   6.692952e-01
   2.400760e-01   6.692859e-01
   2.401760e-01   6.692765e-01
   2.402760e-01   6.692670e-01
   2.403760e-01   6.692574e-01
   2.404760e-01   6.692478e-01
   2.405759e-01   6.692380e-01
   2.406759e-01   6.692282e-01
   2.407759e-01   6.692182e-01
   2.408759e-01   6.692082e-01
   2.409759e-01   6.691981e-01
   2.410759e-01   6.691879e-01
   2.411759e-01   6.691776e-01
   2.412759e-01   6.691672e-01
   2.413759e-01   6.691567e-01
   2.414759e-01   6.691462e-01
   2.415758e-01   6.691355e-01
   2.416758e-01   6.691248e-01
   2.417758e-01   6.691140e-01
   2.418758e-01   6.691031e-01
   2.419758e-01   6.690920e-01
   2.420758e-01   6.690810e-01
   2.421758e-01   6.690698e-01
   2.422758e-01   6.690585e-01
   2.423758e-01   6.690471e-01
   2.424758e-01   6.690357e-01
   2.425757e-01   6.690241e-01
   2.426757e-01   6.690125e-01
   2.427757e-01   6.690008e-01
   2.428757e-01   6.689890e-01
   2.429757e-01   6.689771e-01
   2.430757e-01   6.689651e-01
   2.431757e-01   6.689531e-01
   2.432757e-01   6.689409e-01
   2.433757e-01   6.689287e-01
   2.434757e-01   6.689163e-01
   2.435756e-01   6.689039e-01
   2.436756e-01   6.688914e-01
   2.437756e-01   6.688788e-01
   2.438756e-01   6.688661e-01
   2.439756e-01   6.688534e-01
   2.440756e-01   6.688405e-01
   2.441756e-01   6.688276e-01
   2.442756e-01   6.688145e-01
   2.443756e-01   6.688014e-01
   2.444756e-01   6.687882e-01
   2.445755e-01   6.687749e-01
   2.446755e-01   6.687615e-01
   2.447755e-01   6.687481e-01
   2.448755e-01   6.687345e-01
   2.449755e-01   6.687209e-01
   2.450755e-01   6.687072e-01
   2.451755e-01   6.686934e-01
   2.452755e-01   6.686795e-01
   2.453755e-01   6.686655e-01
   2.454755e-01   6.686514e-01
   2.455754e-01   6.686373e-01
   2.456754e-01   6.686230e-01
   2.457754e-01   6.686087e-01
   2.458754e-01   6.685943e-01
   2.459754e-01   6.685798e-01
   2.460754e-01   6.685652e-01
   2.461754e-01   6.685505e-01
   2.462754e-01   6.685358e-01
   2.463754e-01   6.685210e-01
   2.464754e-01   6.685060e-01
   2.465753e-01   6.684910e-01
   2.466753e-01   6.684759e-01
   2.467753e-01   6.684608e-01
   2.468753e-01   6.684455e-01
   2.469753e-01   6.684302e-01
   2.470753e-01   6.684147e-01
   2.471753e-01   6.683992e-01
   2.472753e-01   6.683836e-01
   2.473753e-01   6.683679e-01
   2.474753e-01   6.683522e-01
   2.475752e-01   6.683363e-01
   2.476752e-01   6.683204e-01
   2.477752e-01   6.683044e-01
   2.478752e-01   6.682882e-01
   2.479752e-01   6.682721e-01
   2.480752e-01   6.682558e-01
   2.481752e-01   6.682394e-01
   2.482752e-01   6.682230e-01
   2.483752e-01   6.682065e-01
   2.484752e-01   6.681899e-01
   2.485751e-01   6.681732e-01
   2.486751e-01   6.681564e-01
   2.487751e-01   6.681395e-01
   2.488751e-01   6.681226e-01
   2.489751e-01   6.681056e-01
   2.490751e-01   6.680885e-01
   2.491751e-01   6.680713e-01
   2.492751e-01   6.680540e-01
   2.493751e-01   6.680367e-01
   2.494751e-01   6.680192e-01
   2.495750e-01   6.680017e-01
   2.496750e-01   6.679841e-01
   2.497750e-01   6.679664e-01
   2.498750e-01   6.679487e-01
   2.499750e-01   6.679308e-01
   2.500750e-01   6.679129e-01
   2.501750e-01   6.678949e-01
   2.502750e-01   6.678768e-01
   2.503750e-01   6.678586e-01
   2.504750e-01   6.678404e-01
   2.505749e-01   6.678220e-01
   2.506749e-01   6.678036e-01
   2.507749e-01   6.677851e-01
   2.508749e-01   6.677665e-01
   2.509749e-01   6.677479e-01
   2.510749e-01   6.677291e-01
   2.511749e-01   6.677103e-01
   2.512749e-01   6.676914e-01
   2.513749e-01   6.676724e-01
   2.514749e-01   6.676533e-01
   2.515748e-01   6.676342e-01
   2.516748e-01   6.676149e-01
   2.517748e-01   6.675956e-01
   2.518748e-01   6.675762e-01
   2.519748e-01   6.675568e-01
   2.520748e-01   6.675372e-01
   2.521748e-01   6.675176e-01
   2.522748e-01   6.674979e-01
   2.523748e-01   6.674781e-01
   2.524748e-01   6.674582e-01
   2.525747e-01   6.674382e-01
   2.526747e-01   6.674182e-01
   2.527747e-01   6.673981e-01
   2.528747e-01   6.673779e-01
   2.529747e-01   6.673576e-01
   2.530747e-01   6.673373e-01
   2.531747e-01   6.673168e-01
   2.532747e-01   6.672963e-01
   2.533747e-01   6.672757e-01
   2.534747e-01   6.672550e-01
   2.535746e-01   6.672343e-01
   2.536746e-01   6.672135e-01
   2.537746e-01   6.671926e-01
   2.538746e-01   6.671716e-01
   2.539746e-01   6.671505e-01
   2.540746e-01   6.671293e-01
   2.541746e-01   6.671081e-01
   2.542746e-01   6.670868e-01
   2.543746e-01   6.670654e-01
   2.544746e-01   6.670440e-01
   2.545745e-01   6.670224e-01
   2.546745e-01   6.670008e-01
   2.547745e-01   6.669791e-01
   2.548745e-01   6.669573e-01
   2.549745e-01   6.669355e-01
   2.550745e-01   6.669136e-01
   2.551745e-01   6.668916e-01
   2.552745e-01   6.668695e-01
   2.553745e-01   6.668473e-01
   2.554745e-01   6.668251e-01
   2.555744e-01   6.668027e-01
   2.556744e-01   6.667803e-01
   2.557744e-01   6.667579e-01
   2.558744e-01   6.667353e-01
   2.559744e-01   6.667127e-01
   2.560744e-01   6.666900e-01
   2.561744e-01   6.666672e-01
   2.562744e-01   6.666443e-01
   2.563744e-01   6.666214e-01
   2.564744e-01   6.665984e-01
   2.565743e-01   6.665753e-01
   2.566743e-01   6.665521e-01
   2.567743e-01   6.665289e-01
   2.568743e-01   6.665055e-01
   2.569743e-01   6.664821e-01
   2.570743e-01   6.664587e-01
   2.571743e-01   6.664351e-01
   2.572743e-01   6.664115e-01
   2.573743e-01   6.663878e-01
   2.574743e-01   6.663640e-01
   2.575742e-01   6.663401e-01
   2.576742e-01   6.663162e-01
   2.577742e-01   6.662922e-01
   2.578742e-01   6.662681e-01
   2.579742e-01   6.662440e-01
   2.580742e-01   6.662197e-01
   2.581742e-01   6.661954e-01
   2.582742e-01   6.661710e-01
   2.583742e-01   6.661466e-01
   2.584742e-01   6.661220e-01
   2.585741e-01   6.660974e-01
   2.586741e-01   6.660727e-01
   2.587741e-01   6.660479e-01
   2.588741e-01   6.660231e-01
   2.589741e-01   6.659982e-01
   2.590741e-01   6.659732e-01
   2.591741e-01   6.659481e-01
   2.592741e-01   6.659230e-01
   2.593741e-01   6.658978e-01
   2.594741e-01   6.658725e-01
   2.595740e-01   6.658471e-01
   2.596740e-01   6.658217e-01
   2.597740e-01   6.657962e-01
   2.598740e-01   6.657706e-01
   2.599740e-01   6.657449e-01
   2.600740e-01   6.657192e-01
   2.601740e-01   6.656934e-01
   2.602740e-01   6.656675e-01
   2.603740e-01   6.656415e-01
   2.604740e-01   6.656155e-01
   2.605739e-01   6.655894e-01
   2.606739e-01   6.655632e-01
   2.607739e-01   6.655369e-01
   2.608739e-01   6.655106e-01
   2.609739e-01   6.654842e-01
   2.610739e-01   6.654577e-01
   2.611739e-01   6.654312e-01
   2.612739e-01   6.654046e-01
   2.613739e-01   6.653779e-01
   2.614739e-01   6.653511e-01
   2.615738e-01   6.653243e-01
   2.616738e-01   6.652973e-01
   2.617738e-01   6.652703e-01
   2.618738e-01   6.652433e-01
   2.619738e-01   6.652162e-01
   2.620738e-01   6.651889e-01
   2.621738e-01   6.651617e-01
   2.622738e-01   6.651343e-01
   2.623738e-01   6.651069e-01
   2.624738e-01   6.650794e-01
   2.625737e-01   6.650518e-01
   2.626737e-01   6.650242e-01
   2.627737e-01   6.649965e-01
   2.628737e-01   6.649687e-01
   2.629737e-01   6.649408e-01
   2.630737e-01   6.649129e-01
   2.631737e-01   6.648849e-01
   2.632737e-01   6.648568e-01
   2.633737e-01   6.648287e-01
   2.634737e-01   6.648004e-01
   2.635736e-01   6.647721e-01
   2.636736e-01   6.647438e-01
   2.637736e-01   6.647154e-01
   2.638736e-01   6.646868e-01
   2.639736e-01   6.646583e-01
   2.640736e-01   6.646296e-01
   2.641736e-01   6.646009e-01
   2.642736e-01   6.645721e-01
   2.643736e-01   6.645433e-01
   2.644736e-01   6.645143e-01
   2.645735e-01   6.644853e-01
   2.646735e-01   6.644562e-01
   2.647735e-01   6.644271e-01
   2.648735e-01   6.643979e-01
   2.649735e-01   6.643686e-01
   2.650735e-01   6.643392e-01
   2.651735e-01   6.643098e-01
   2.652735e-01   6.642803e-01
   2.653735e-01   6.642507e-01
   2.654735e-01   6.642211e-01
   2.655734e-01   6.641914e-01
   2.656734e-01   6.641616e-01
   2.657734e-01   6.641318e-01
   2.658734e-01   6.641018e-01
   2.659734e-01   6.640718e-01
   2.660734e-01   6.640418e-01
   2.661734e-01   6.640117e-01
   2.662734e-01   6.639815e-01
   2.663734e-01   6.639512e-01
   2.664734e-01   6.639208e-01
   2.665733e-01   6.638904e-01
   2.666733e-01   6.638600e-01
   2.667733e-01   6.638294e-01
   2.668733e-01   6.637988e-01
   2.669733e-01   6.637681e-01
   2.670733e-01   6.637373e-01
   2.671733e-01   6.637065e-01
   2.672733e-01   6.636756e-01
   2.673733e-01   6.636447e-01
   2.674733e-01   6.636136e-01
   2.675732e-01   6.635825e-01
   2.676732e-01   6.635514e-01
   2.677732e-01   6.635201e-01
   2.678732e-01   6.634888e-01
   2.679732e-01   6.634574e-01
   2.680732e-01   6.634260e-01
   2.681732e-01   6.633945e-01
   2.682732e-01   6.633629e-01
   2.683732e-01   6.633312e-01
   2.684732e-01   6.632995e-01
   2.685731e-01   6.632677e-01
   2.686731e-01   6.632359e-01
   2.687731e-01   6.632040e-01
   2.688731e-01   6.631720e-01
   2.689731e-01   6.631399e-01
   2.690731e-01   6.631078e-01
   2.691731e-01   6.630756e-01
   2.692731e-01   6.630433e-01
   2.693731e-01   6.630110e-01
   2.694731e-01   6.629786e-01
   2.695730e-01   6.629461e-01
   2.696730e-01   6.629136e-01
   2.697730e-01   6.628810e-01
   2.698730e-01   6.628483e-01
   2.699730e-01   6.628156e-01
   2.700730e-01   6.627828e-01
   2.701730e-01   6.627499e-01
   2.702730e-01   6.627170e-01
   2.703730e-01   6.626840e-01
   2.704730e-01   6.626509e-01
   2.705729e-01   6.626178e-01
   2.706729e-01   6.625846e-01
   2.707729e-01   6.625513e-01
   2.708729e-01   6.625180e-01
   2.709729e-01   6.624846e-01
   2.710729e-01   6.624511e-01
   2.711729e-01   6.624176e-01
   2.712729e-01   6.623839e-01
   2.713729e-01   6.623503e-01
   2.714729e-01   6.623165e-01
   2.715728e-01   6.622827e-01
   2.716728e-01   6.622489e-01
   2.717728e-01   6.622149e-01
   2.718728e-01   6.621809e-01
   2.719728e-01   6.621469e-01
   2.720728e-01   6.621127e-01
   2.721728e-01   6.620785e-01
   2.722728e-01   6.620443e-01
   2.723728e-01   6.620099e-01
   2.724728e-01   6.619756e-01
   2.725727e-01   6.619411e-01
   2.726727e-01   6.619066e-01
   2.727727e-01   6.618720e-01
   2.728727e-01   6.618373e-01
   2.729727e-01   6.618026e-01
   2.730727e-01   6.617678e-01
   2.731727e-01   6.617330e-01
   2.732727e-01   6.616980e-01
   2.733727e-01   6.616631e-01
   2.734727e-01   6.616280e-01
   2.735726e-01   6.615929e-01
   2.736726e-01   6.615577e-01
   2.737726e-01   6.615225e-01
   2.738726e-01   6.614872e-01
   2.739726e-01   6.614518e-01
   2.740726e-01   6.614164e-01
   2.741726e-01   6.613809e-01
   2.742726e-01   6.613453e-01
   2.743726e-01   6.613097e-01
   2.744726e-01   6.612740e-01
   2.745725e-01   6.612382e-01
   2.746725e-01   6.612024e-01
   2.747725e-01   6.611665e-01
   2.748725e-01   6.611306e-01
   2.749725e-01   6.610945e-01
   2.750725e-01   6.610585e-01
   2.751725e-01   6.610223e-01
   2.752725e-01   6.609861e-01
   2.753725e-01   6.609498e-01
   2.754725e-01   6.609135e-01
   2.755724e-01   6.608771e-01
   2.756724e-01   6.608406e-01
   2.757724e-01   6.608041e-01
   2.758724e-01   6.607675e-01
   2.759724e-01   6.607309e-01
   2.760724e-01   6.606942e-01
   2.761724e-01   6.606574e-01
   2.762724e-01   6.606206e-01
   2.763724e-01   6.605837e-01
   2.764724e-01   6.605467e-01
   2.765723e-01   6.605097e-01
   2.766723e-01   6.604726e-01
   2.767723e-01   6.604354e-01
   2.768723e-01   6.603982e-01
   2.769723e-01   6.603609e-01
   2.770723e-01   6.603236e-01
   2.771723e-01   6.602862e-01
   2.772723e-01   6.602487e-01
   2.773723e-01   6.602112e-01
   2.774723e-01   6.601736e-01
   2.775722e-01   6.601359e-01
   2.776722e-01   6.600982e-01
   2.777722e-01   6.600604e-01
   2.778722e-01   6.600226e-01
   2.779722e-01   6.599847e-01
   2.780722e-01   6.599467e-01
   2.781722e-01   6.599087e-01
   2.782722e-01   6.598706e-01
   2.783722e-01   6.598324e-01
   2.784722e-01   6.597942e-01
   2.785721e-01   6.597559e-01
   2.786721e-01   6.597176e-01
   2.787721e-01   6.596792e-01
   2.788721e-01   6.596407e-01
   2.789721e-01   6.596022e-01
   2.790721e-01   6.595636e-01
   2.791721e-01   6.595250e-01
   2.792721e-01   6.594863e-01
   2.793721e-01   6.594475e-01
   2.794721e-01   6.594087e-01
   2.795720e-01   6.593698e-01
   2.796720e-01   6.593308e-01
   2.797720e-01   6.592918e-01
   2.798720e-01   6.592528e-01
   2.799720e-01   6.592136e-01
   2.800720e-01   6.591744e-01
   2.801720e-01   6.591352e-01
   2.802720e-01   6.590958e-01
   2.803720e-01   6.590565e-01
   2.804720e-01   6.590170e-01
   2.805719e-01   6.589775e-01
   2.806719e-01   6.589380e-01
   2.807719e-01   6.588984e-01
   2.808719e-01   6.588587e-01
   2.809719e-01   6.588189e-01
   2.810719e-01   6.587791e-01
   2.811719e-01   6.587393e-01
   2.812719e-01   6.586994e-01
   2.813719e-01   6.586594e-01
   2.814719e-01   6.586193e-01
   2.815718e-01   6.585792e-01
   2.816718e-01   6.585391e-01
   2.817718e-01   6.584989e-01
   2.818718e-01   6.584586e-01
   2.819718e-01   6.584182e-01
   2.820718e-01   6.583778e-01
   2.821718e-01   6.583374e-01
   2.822718e-01   6.582969e-01
   2.823718e-01   6.582563e-01
   2.824718e-01   6.582157e-01
   2.825717e-01   6.581750e-01
   2.826717e-01   6.581342e-01
   2.827717e-01   6.580934e-01
   2.828717e-01   6.580525e-01
   2.829717e-01   6.580116e-01
   2.830717e-01   6.579706e-01
   2.831717e-01   6.579295e-01
   2.832717e-01   6.578884e-01
   2.833717e-01   6.578473e-01
   2.834717e-01   6.578060e-01
   2.835716e-01   6.577648e-01
   2.836716e-01   6.577234e-01
   2.837716e-01   6.576820e-01
   2.838716e-01   6.576405e-01
   2.839716e-01   6.575990e-01
   2.840716e-01   6.575574e-01
   2.841716e-01   6.575158e-01
   2.842716e-01   6.574741e-01
   2.843716e-01   6.574324e-01
   2.844716e-01   6.573906e-01
   2.845715e-01   6.573487e-01
   2.846715e-01   6.573068e-01
   2.847715e-01   6.572648e-01
   2.848715e-01   6.572227e-01
   2.849715e-01   6.571806e-01
   2.850715e-01   6.571385e-01
   2.851715e-01   6.570962e-01
   2.852715e-01   6.570540e-01
   2.853715e-01   6.570116e-01
   2.854715e-01   6.569693e-01
   2.855714e-01   6.569268e-01
   2.856714e-01   6.568843e-01
   2.857714e-01   6.568417e-01
   2.858714e-01   6.567991e-01
   2.859714e-01   6.567564e-01
   2.860714e-01   6.567137e-01
   2.861714e-01   6.566709e-01
   2.862714e-01   6.566281e-01
   2.863714e-01   6.565852e-01
   2.864714e-01   6.565422e-01
   2.865713e-01   6.564992e-01
   2.866713e-01   6.564561e-01
   2.867713e-01   6.564130e-01
   2.868713e-01   6.563698e-01
   2.869713e-01   6.563265e-01
   2.870713e-01   6.562832e-01
   2.871713e-01   6.562399e-01
   2.872713e-01   6.561964e-01
   2.873713e-01   6.561530e-01
   2.874713e-01   6.561094e-01
   2.875712e-01   6.560658e-01
   2.876712e-01   6.560222e-01
   2.877712e-01   6.559785e-01
   2.878712e-01   6.559348e-01
   2.879712e-01   6.558909e-01
   2.880712e-01   6.558471e-01
   2.881712e-01   6.558031e-01
   2.882712e-01   6.557592e-01
   2.883712e-01   6.557151e-01
   2.884712e-01   6.556710e-01
   2.885711e-01   6.556269e-01
   2.886711e-01   6.555827e-01
   2.887711e-01   6.555384e-01
   2.888711e-01   6.554941e-01
   2.889711e-01   6.554497e-01
   2.890711e-01   6.554053e-01
   2.891711e-01   6.553608e-01
   2.892711e-01   6.553163e-01
   2.893711e-01   6.552717e-01
   2.894711e-01   6.552271e-01
   2.895710e-01   6.551823e-01
   2.896710e-01   6.551376e-01
   2.897710e-01   6.550928e-01
   2.898710e-01   6.550479e-01
   2.899710e-01   6.550030e-01
   2.900710e-01   6.549580e-01
   2.901710e-01   6.549130e-01
   2.902710e-01   6.548679e-01
   2.903710e-01   6.548227e-01
   2.904710e-01   6.547775e-01
   2.905709e-01   6.547323e-01
   2.906709e-01   6.546870e-01
   2.907709e-01   6.546416e-01
   2.908709e-01   6.545962e-01
   2.909709e-01   6.545507e-01
   2.910709e-01   6.545052e-01
   2.911709e-01   6.544596e-01
   2.912709e-01   6.544140e-01
   2.913709e-01   6.543683e-01
   2.914709e-01   6.543225e-01
   2.915708e-01   6.542767e-01
   2.916708e-01   6.542309e-01
   2.917708e-01   6.541850e-01
   2.918708e-01   6.541390e-01
   2.919708e-01   6.540930e-01
   2.920708e-01   6.540469e-01
   2.921708e-01   6.540008e-01
   2.922708e-01   6.539546e-01
   2.923708e-01   6.539084e-01
   2.924708e-01   6.538621e-01
   2.925707e-01   6.538158e-01
   2.926707e-01   6.537694e-01
   2.927707e-01   6.537230e-01
   2.928707e-01   6.536765e-01
   2.929707e-01   6.536299e-01
   2.930707e-01   6.535833e-01
   2.931707e-01   6.535366e-01
   2.932707e-01   6.534899e-01
   2.933707e-01   6.534432e-01
   2.934707e-01   6.533964e-01
   2.935706e-01   6.533495e-01
   2.936706e-01   6.533026e-01
   2.937706e-01   6.532556e-01
   2.938706e-01   6.532086e-01
   2.939706e-01   6.531615e-01
   2.940706e-01   6.531143e-01
   2.941706e-01   6.530671e-01
   2.942706e-01   6.530199e-01
   2.943706e-01   6.529726e-01
   2.944706e-01   6.529253e-01
   2.945705e-01   6.528779e-01
   2.946705e-01   6.528304e-01
   2.947705e-01   6.527829e-01
   2.948705e-01   6.527353e-01
   2.949705e-01   6.526877e-01
   2.950705e-01   6.526401e-01
   2.951705e-01   6.525924e-01
   2.952705e-01   6.525446e-01
   2.953705e-01   6.524968e-01
   2.954705e-01   6.524489e-01
   2.955704e-01   6.524010e-01
   2.956704e-01   6.523530e-01
   2.957704e-01   6.523050e-01
   2.958704e-01   6.522569e-01
   2.959704e-01   6.522088e-01
   2.960704e-01   6.521606e-01
   2.961704e-01   6.521124e-01
   2.962704e-01   6.520641e-01
   2.963704e-01   6.520157e-01
   2.964704e-01   6.519673e-01
   2.965703e-01   6.519189e-01
   2.966703e-01   6.518704e-01
   2.967703e-01   6.518219e-01
   2.968703e-01   6.517733e-01
   2.969703e-01   6.517246e-01
   2.970703e-01   6.516759e-01
   2.971703e-01   6.516272e-01
   2.972703e-01   6.515784e-01
   2.973703e-01   6.515295e-01
   2.974703e-01   6.514806e-01
   2.975702e-01   6.514317e-01
   2.976702e-01   6.513827e-01
   2.977702e-01   6.513336e-01
   2.978702e-01   6.512845e-01
   2.979702e-01   6.512354e-01
   2.980702e-01   6.511861e-01
   2.981702e-01   6.511369e-01
   2.982702e-01   6.510876e-01
   2.983702e-01   6.510382e-01
   2.984702e-01   6.509888e-01
   2.985701e-01   6.509393e-01
   2.986701e-01   6.508898e-01
   2.987701e-01   6.508403e-01
   2.988701e-01   6.507907e-01
   2.989701e-01   6.507410e-01
   2.990701e-01   6.506913e-01
   2.991701e-01   6.506415e-01
   2.992701e-01   6.505917e-01
   2.993701e-01   6.505418e-01
   2.994701e-01   6.504919e-01
   2.995700e-01   6.504420e-01
   2.996700e-01   6.503919e-01
   2.997700e-01   6.503419e-01
   2.998700e-01   6.502918e-01
   2.999700e-01   6.502416e-01
   3.000700e-01   6.501914e-01
   3.001700e-01   6.501411e-01
   3.002700e-01   6.500908e-01
   3.003700e-01   6.500405e-01
   3.004700e-01   6.499900e-01
   3.005699e-01   6.499396e-01
   3.006699e-01   6.498891e-01
   3.007699e-01   6.498385e-01
   3.008699e-01   6.497879e-01
   3.009699e-01   6.497372e-01
   3.010699e-01   6.496865e-01
   3.011699e-01   6.496358e-01
   3.012699e-01   6.495850e-01
   3.013699e-01   6.495341e-01
   3.014699e-01   6.494832e-01
   3.015698e-01   6.494323e-01
   3.016698e-01   6.493813e-01
   3.017698e-01   6.493302e-01
   3.018698e-01   6.492791e-01
   3.019698e-01   6.492279e-01
   3.020698e-01   6.491767e-01
   3.021698e-01   6.491255e-01
   3.022698e-01   6.490742e-01
   3.023698e-01   6.490229e-01
   3.024698e-01   6.489715e-01
   3.025697e-01   6.489200e-01
   3.026697e-01   6.488685e-01
   3.027697e-01   6.488170e-01
   3.028697e-01   6.487654e-01
   3.029697e-01   6.487138e-01
   3.030697e-01   6.486621e-01
   3.031697e-01   6.486104e-01
   3.032697e-01   6.485586e-01
   3.033697e-01   6.485067e-01
   3.034697e-01   6.484549e-01
   3.035696e-01   6.484029e-01
   3.036696e-01   6.483510e-01
   3.037696e-01   6.482989e-01
   3.038696e-01   6.482469e-01
   3.039696e-01   6.481948e-01
   3.040696e-01   6.481426e-01
   3.041696e-01   6.480904e-01
   3.042696e-01   6.480381e-01
   3.043696e-01   6.479858e-01
   3.044696e-01   6.479335e-01
   3.045695e-01   6.478811e-01
   3.046695e-01   6.478286e-01
   3.047695e-01   6.477761e-01
   3.048695e-01   6.477236e-01
   3.049695e-01   6.476710e-01
   3.050695e-01   6.476183e-01
   3.051695e-01   6.475656e-01
   3.052695e-01   6.475129e-01
   3.053695e-01   6.474601e-01
   3.054695e-01   6.474073e-01
   3.055694e-01   6.473544e-01
   3.056694e-01   6.473015e-01
   3.057694e-01   6.472485e-01
   3.058694e-01   6.471955e-01
   3.059694e-01   6.471424e-01
   3.060694e-01   6.470893e-01
   3.061694e-01   6.470362e-01
   3.062694e-01   6.469830e-01
   3.063694e-01   6.469297e-01
   3.064694e-01   6.468764e-01
   3.065693e-01   6.468231e-01
   3.066693e-01   6.467697e-01
   3.067693e-01   6.467162e-01
   3.068693e-01   6.466628e-01
   3.069693e-01   6.466092e-01
   3.070693e-01   6.465556e-01
   3.071693e-01   6.465020e-01
   3.072693e-01   6.464484e-01
   3.073693e-01   6.463946e-01
   3.074693e-01   6.463409e-01
   3.075692e-01   6.462871e-01
   3.076692e-01   6.462332e-01
   3.077692e-01   6.461793e-01
   3.078692e-01   6.461254e-01
   3.079692e-01   6.460714e-01
   3.080692e-01   6.460173e-01
   3.081692e-01   6.459632e-01
   3.082692e-01   6.459091e-01
   3.083692e-01   6.458549e-01
   3.084692e-01   6.458007e-01
   3.085691e-01   6.457464e-01
   3.086691e-01   6.456921e-01
   3.087691e-01   6.456378e-01
   3.088691e-01   6.455834e-01
   3.089691e-01   6.455289e-01
   3.090691e-01   6.454744e-01
   3.091691e-01   6.454199e-01
   3.092691e-01   6.453653e-01
   3.093691e-01   6.453106e-01
   3.094691e-01   6.452560e-01
   3.095690e-01   6.452012e-01
   3.096690e-01   6.451465e-01
   3.097690e-01   6.450917e-01
   3.098690e-01   6.450368e-01
   3.099690e-01   6.449819e-01
   3.100690e-01   6.449269e-01
   3.101690e-01   6.448720e-01
   3.102690e-01   6.448169e-01
   3.103690e-01   6.447618e-01
   3.104690e-01   6.447067e-01
   3.105689e-01   6.446515e-01
   3.106689e-01   6.445963e-01
   3.107689e-01   6.445410e-01
   3.108689e-01   6.444857e-01
   3.109689e-01   6.444304e-01
   3.110689e-01   6.443750e-01
   3.111689e-01   6.443195e-01
   3.112689e-01   6.442641e-01
   3.113689e-01   6.442085e-01
   3.114689e-01   6.441530e-01
   3.115688e-01   6.440973e-01
   3.116688e-01   6.440417e-01
   3.117688e-01   6.439860e-01
   3.118688e-01   6.439302e-01
   3.119688e-01   6.438744e-01
   3.120688e-01   6.438186e-01
   3.121688e-01   6.437627e-01
   3.122688e-01   6.437068e-01
   3.123688e-01   6.436508e-01
   3.124688e-01   6.435948e-01
   3.125687e-01   6.435387e-01
   3.126687e-01   6.434826e-01
   3.127687e-01   6.434265e-01
   3.128687e-01   6.433703e-01
   3.129687e-01   6.433140e-01
   3.130687e-01   6.432577e-01
   3.131687e-01   6.432014e-01
   3.132687e-01   6.431451e-01
   3.133687e-01   6.430886e-01
   3.134687e-01   6.430322e-01
   3.135686e-01   6.429757e-01
   3.136686e-01   6.429191e-01
   3.137686e-01   6.428626e-01
   3.138686e-01   6.428059e-01
   3.139686e-01   6.427493e-01
   3.140686e-01   6.426925e-01
   3.141686e-01   6.426358e-01
   3.142686e-01   6.425790e-01
   3.143686e-01   6.425221e-01
   3.144686e-01   6.424653e-01
   3.145685e-01   6.424083e-01
   3.146685e-01   6.423513e-01
   3.147685e-01   6.422943e-01
   3.148685e-01   6.422373e-01
   3.149685e-01   6.421802e-01
   3.150685e-01   6.421230e-01
   3.151685e-01   6.420658e-01
   3.152685e-01   6.420086e-01
   3.153685e-01   6.419513e-01
   3.154685e-01   6.418940e-01
   3.155684e-01   6.418367e-01
   3.156684e-01   6.417793e-01
   3.157684e-01   6.417218e-01
   3.158684e-01   6.416643e-01
   3.159684e-01   6.416068e-01
   3.160684e-01   6.415492e-01
   3.161684e-01   6.414916e-01
   3.162684e-01   6.414339e-01
   3.163684e-01   6.413763e-01
   3.164684e-01   6.413185e-01
   3.165683e-01   6.412607e-01
   3.166683e-01   6.412029e-01
   3.167683e-01   6.411450e-01
   3.168683e-01   6.410871e-01
   3.169683e-01   6.410292e-01
   3.170683e-01   6.409712e-01
   3.171683e-01   6.409131e-01
   3.172683e-01   6.408551e-01
   3.173683e-01   6.407969e-01
   3.174683e-01   6.407388e-01
   3.175682e-01   6.406806e-01
   3.176682e-01   6.406223e-01
   3.177682e-01   6.405640e-01
   3.178682e-01   6.405057e-01
   3.179682e-01   6.404474e-01
   3.180682e-01   6.403889e-01
   3.181682e-01   6.403305e-01
   3.182682e-01   6.402720e-01
   3.183682e-01   6.402135e-01
   3.184682e-01   6.401549e-01
   3.185681e-01   6.400963e-01
   3.186681e-01   6.400376e-01
   3.187681e-01   6.399789e-01
   3.188681e-01   6.399202e-01
   3.189681e-01   6.398614e-01
   3.190681e-01   6.398025e-01
   3.191681e-01   6.397437e-01
   3.192681e-01   6.396848e-01
   3.193681e-01   6.396258e-01
   3.194681e-01   6.395668e-01
