              x              v
   3.419659e-02   2.554801e-01
   3.429658e-02   2.560902e-01
   3.439657e-02   2.566995e-01
   3.449656e-02   2.573082e-01
   3.459655e-02   2.579161e-01
   3.469654e-02   2.585234e-01
   3.479653e-02   2.591299e-01
   3.489652e-02   2.597357e-01
   3.499651e-02   2.603409e-01
   3.509650e-02   2.609453e-01
   3.519649e-02   2.615490e-01
   3.529648e-02   2.621520e-01
   3.539647e-02   2.627543e-01
   3.549646e-02   2.633559e-01
   3.559645e-02   2.639568e-01
   3.569644e-02   2.645570e-01
   3.579643e-02   2.651565e-01
   3.589642e-02   2.657553e-01
   3.599641e-02   2.663534e-01
   3.609640e-02   2.669508e-01
   3.619639e-02   2.675475e-01
   3.629638e-02   2.681435e-01
   3.639637e-02   2.687389e-01
   3.649636e-02   2.693335e-01
   3.659635e-02   2.699274e-01
   3.669634e-02   2.705207e-01
   3.679633e-02   2.711132e-01
   3.689632e-02   2.717050e-01
   3.699631e-02   2.722962e-01
   3.709630e-02   2.728867e-01
   3.719629e-02   2.734764e-01
   3.729628e-02   2.740655e-01
   3.739627e-02   2.746539e-01
   3.749626e-02   2.752416e-01
   3.759625e-02   2.758287e-01
   3.769624e-02   2.764150e-01
   3.779623e-02   2.770007e-01
   3.789622e-02   2.775856e-01
   3.799621e-02   2.781699e-01
   3.809620e-02   2.787535e-01
   3.819619e-02   2.793364e-01
   3.829618e-02   2.799187e-01
   3.839617e-02   2.805002e-01
   3.849616e-02   2.810811e-01
   3.859615e-02   2.816613e-01
   3.869614e-02   2.822408e-01
   3.879613e-02   2.828196e-01
   3.889612e-02   2.833978e-01
   3.899611e-02   2.839752e-01
   3.909610e-02   2.845520e-01
   3.919609e-02   2.851282e-01
   3.929608e-02   2.857036e-01
   3.939607e-02   2.862784e-01
   3.949606e-02   2.868525e-01
   3.959605e-02   2.874259e-01
   3.969604e-02   2.879986e-01
   3.979603e-02   2.885707e-01
   3.989602e-02   2.891421e-01
   3.999601e-02   2.897128e-01
   4.009600e-02   2.902829e-01
   4.019599e-02   2.908523e-01
   4.029598e-02   2.914210e-01
   4.039597e-02   2.919891e-01
   4.049596e-02   2.925565e-01
   4.059595e-02   2.931232e-01
   4.069594e-02   2.936893e-01
   4.079593e-02   2.942546e-01
   4.089592e-02   2.948194e-01
   4.099591e-02   2.953834e-01
   4.109590e-02   2.959468e-01
   4.119589e-02   2.965096e-01
   4.129588e-02   2.970716e-01
   4.139587e-02   2.976330e-01
   4.149586e-02   2.981938e-01
   4.159585e-02   2.987539e-01
   4.169584e-02   2.993133e-01
   4.179583e-02   2.998721e-01
   4.189582e-02   3.004302e-01
   4.199581e-02   3.009876e-01
   4.209580e-02   3.015444e-01
   4.219579e-02   3.021006e-01
   4.229578e-02   3.026561e-01
   4.239577e-02   3.032109e-01
   4.249576e-02   3.037651e-01
   4.259575e-02   3.043186e-01
   4.269574e-02   3.048714e-01
   4.279573e-02   3.054237e-01
   4.289572e-02   3.059752e-01
   4.299571e-02   3.065261e-01
   4.309570e-02   3.070764e-01
   4.319569e-02   3.076260e-01
   4.329568e-02   3.081750e-01
   4.339567e-02   3.087233e-01
   4.349566e-02   3.092710e-01
   4.359565e-02   3.098180e-01
   4.369564e-02   3.103643e-01
   4.379563e-02   3.109101e-01
   4.389562e-02   3.114551e-01
   4.399561e-02   3.119996e-01
   4.409560e-02   3.125434e-01
   4.419559e-02   3.130865e-01
   4.429558e-02   3.136290e-01
