              x              v
     0.63863864     0.36224783
     0.63963964     0.36125658
     0.64064064     0.36026517
     0.64164164     0.35927359
     0.64264264     0.35828185
     0.64364364     0.35728995
     0.64464464     0.35629789
     0.64564565     0.35530567
     0.64664665     0.35431329
     0.64764765     0.35332075
     0.64864865     0.35232807
     0.64964965     0.35133523
     0.65065065     0.35034224
     0.65165165      0.3493491
     0.65265265     0.34835581
     0.65365365     0.34736237
     0.65465465      0.3463688
     0.65565566     0.34537507
     0.65665666     0.34438121
     0.65765766      0.3433872
     0.65865866     0.34239306
     0.65965966     0.34139877
     0.66066066     0.34040436
     0.66166166      0.3394098
     0.66266266     0.33841511
     0.66366366     0.33742029
     0.66466466     0.33642534
     0.66566567     0.33543026
     0.66666667     0.33443505
     0.66766767     0.33343971
     0.66866867     0.33244425
     0.66966967     0.33144866
     0.67067067     0.33045295
     0.67167167     0.32945711
     0.67267267     0.32846116
     0.67367367     0.32746509
     0.67467467     0.32646889
     0.67567568     0.32547258
     0.67667668     0.32447615
     0.67767768     0.32347961
     0.67867868     0.32248296
     0.67967968     0.32148619
     0.68068068     0.32048931
     0.68168168     0.31949231
     0.68268268     0.31849521
     0.68368368       0.317498
     0.68468468     0.31650069
     0.68568569     0.31550326
     0.68668669     0.31450573
     0.68768769      0.3135081
     0.68868869     0.31251037
     0.68968969     0.31151253
     0.69069069     0.31051459
     0.69169169     0.30951655
     0.69269269     0.30851841
     0.69369369     0.30752018
     0.69469469     0.30652184
      0.6956957     0.30552341
      0.6966967     0.30452489
      0.6976977     0.30352627
      0.6986987     0.30252756
      0.6996997     0.30152875
      0.7007007     0.30052986
      0.7017017     0.29953087
      0.7027027      0.2985318
      0.7037037     0.29753263
      0.7047047     0.29653338
     0.70570571     0.29553404
     0.70670671     0.29453461
     0.70770771      0.2935351
     0.70870871     0.29253551
     0.70970971     0.29153583
     0.71071071     0.29053606
     0.71171171     0.28953622
     0.71271271     0.28853629
     0.71371371     0.28753629
     0.71471471      0.2865362
     0.71571572     0.28553604
     0.71671672      0.2845358
     0.71771772     0.28353548
     0.71871872     0.28253509
     0.71971972     0.28153462
     0.72072072     0.28053407
     0.72172172     0.27953345
     0.72272272     0.27853276
     0.72372372     0.27753199
     0.72472472     0.27653115
     0.72572573     0.27553025
     0.72672673     0.27452927
     0.72772773     0.27352822
     0.72872873      0.2725271
     0.72972973     0.27152591
     0.73073073     0.27052466
     0.73173173     0.26952334
     0.73273273     0.26852195
     0.73373373      0.2675205
     0.73473473     0.26651898
     0.73573574     0.26551739
     0.73673674     0.26451575
     0.73773774     0.26351404
     0.73873874     0.26251226
     0.73973974     0.26151043
     0.74074074     0.26050853
     0.74174174     0.25950658
     0.74274274     0.25850456
     0.74374374     0.25750249
     0.74474474     0.25650035
     0.74574575     0.25549816
     0.74674675     0.25449591
     0.74774775      0.2534936
     0.74874875     0.25249123
     0.74974975     0.25148881
     0.75075075     0.25048634
     0.75175175     0.24948381
     0.75275275     0.24848122
     0.75375375     0.24747858
     0.75475475     0.24647589
     0.75575576     0.24547315
     0.75675676     0.24447035
     0.75775776      0.2434675
     0.75875876      0.2424646
     0.75975976     0.24146165
     0.76076076     0.24045865
     0.76176176      0.2394556
     0.76276276      0.2384525
     0.76376376     0.23744935
     0.76476476     0.23644615
     0.76576577     0.23544291
     0.76676677     0.23443962
     0.76776777     0.23343628
     0.76876877     0.23243289
     0.76976977     0.23142946
     0.77077077     0.23042599
     0.77177177     0.22942247
     0.77277277      0.2284189
     0.77377377     0.22741529
     0.77477477     0.22641164
     0.77577578     0.22540794
     0.77677678      0.2244042
     0.77777778     0.22340042
     0.77877878      0.2223966
     0.77977978     0.22139273
     0.78078078     0.22038883
     0.78178178     0.21938488
     0.78278278      0.2183809
     0.78378378     0.21737687
     0.78478478      0.2163728
     0.78578579      0.2153687
     0.78678679     0.21436455
     0.78778779     0.21336037
     0.78878879     0.21235615
     0.78978979      0.2113519
     0.79079079      0.2103476
     0.79179179     0.20934327
     0.79279279      0.2083389
     0.79379379      0.2073345
     0.79479479     0.20633006
      0.7957958     0.20532558
      0.7967968     0.20432107
      0.7977978     0.20331653
      0.7987988     0.20231195
      0.7997998     0.20130734
      0.8008008     0.20030269
      0.8018018     0.19929801
      0.8028028      0.1982933
      0.8038038     0.19728856
      0.8048048     0.19628378
     0.80580581     0.19527897
     0.80680681     0.19427413
     0.80780781     0.19326926
     0.80880881     0.19226435
     0.80980981     0.19125942
     0.81081081     0.19025445
     0.81181181     0.18924946
     0.81281281     0.18824443
     0.81381381     0.18723938
     0.81481481      0.1862343
     0.81581582     0.18522919
     0.81681682     0.18422404
     0.81781782     0.18321888
     0.81881882     0.18221368
     0.81981982     0.18120845
     0.82082082      0.1802032
     0.82182182     0.17919792
     0.82282282     0.17819261
     0.82382382     0.17718728
     0.82482482     0.17618192
     0.82582583     0.17517654
     0.82682683     0.17417112
     0.82782783     0.17316569
     0.82882883     0.17216022
     0.82982983     0.17115474
     0.83083083     0.17014922
     0.83183183     0.16914368
     0.83283283     0.16813812
     0.83383383     0.16713254
     0.83483483     0.16612693
     0.83583584     0.16512129
     0.83683684     0.16411564
     0.83783784     0.16310996
     0.83883884     0.16210425
     0.83983984     0.16109853
     0.84084084     0.16009278
     0.84184184     0.15908701
     0.84284284     0.15808121
     0.84384384      0.1570754
     0.84484484     0.15606956
     0.84584585      0.1550637
     0.84684685     0.15405782
     0.84784785     0.15305192
     0.84884885       0.152046
     0.84984985     0.15104006
     0.85085085      0.1500341
     0.85185185     0.14902812
     0.85285285     0.14802212
     0.85385385     0.14701609
     0.85485485     0.14601005
     0.85585586     0.14500399
     0.85685686     0.14399791
     0.85785786     0.14299181
     0.85885886      0.1419857
     0.85985986     0.14097956
     0.86086086      0.1399734
     0.86186186     0.13896723
     0.86286286     0.13796104
     0.86386386     0.13695483
     0.86486486      0.1359486
     0.86586587     0.13494236
     0.86686687      0.1339361
     0.86786787     0.13292982
     0.86886887     0.13192352
     0.86986987     0.13091721
     0.87087087     0.12991088
     0.87187187     0.12890453
     0.87287287     0.12789817
     0.87387387     0.12689179
     0.87487487      0.1258854
     0.87587588     0.12487899
     0.87687688     0.12387256
     0.87787788     0.12286612
     0.87887888     0.12185966
     0.87987988     0.12085319
     0.88088088     0.11984671
     0.88188188      0.1188402
     0.88288288     0.11783369
     0.88388388     0.11682715
     0.88488488     0.11582061
     0.88588589     0.11481405
     0.88688689     0.11380747
     0.88788789     0.11280088
     0.88888889     0.11179428
     0.88988989     0.11078766
     0.89089089     0.10978103
     0.89189189     0.10877439
     0.89289289     0.10776773
     0.89389389     0.10676106
     0.89489489     0.10575438
      0.8958959     0.10474768
      0.8968969     0.10374097
      0.8978979     0.10273425
      0.8988989     0.10172752
      0.8998999     0.10072077
      0.9009009     0.09971401
      0.9019019    0.098707238
      0.9029029    0.097700454
      0.9039039    0.096693659
      0.9049049    0.095686851
     0.90590591    0.094680031
     0.90690691      0.0936732
     0.90790791    0.092666358
     0.90890891    0.091659504
     0.90990991    0.090652638
     0.91091091    0.089645762
     0.91191191    0.088638874
     0.91291291    0.087631976
     0.91391391    0.086625067
     0.91491491    0.085618147
     0.91591592    0.084611216
     0.91691692    0.083604275
     0.91791792    0.082597323
     0.91891892    0.081590361
     0.91991992    0.080583389
     0.92092092    0.079576407
     0.92192192    0.078569414
     0.92292292    0.077562412
     0.92392392      0.0765554
     0.92492492    0.075548378
     0.92592593    0.074541347
     0.92692693    0.073534306
     0.92792793    0.072527256
     0.92892893    0.071520196
     0.92992993    0.070513127
     0.93093093    0.069506049
     0.93193193    0.068498962
     0.93293293    0.067491866
     0.93393393    0.066484761
     0.93493493    0.065477647
     0.93593594    0.064470525
     0.93693694    0.063463394
     0.93793794    0.062456254
     0.93893894    0.061449106
     0.93993994     0.06044195
     0.94094094    0.059434785
     0.94194194    0.058427612
     0.94294294    0.057420431
     0.94394394    0.056413242
     0.94494494    0.055406045
     0.94594595    0.054398841
     0.94694695    0.053391628
     0.94794795    0.052384408
     0.94894895     0.05137718
     0.94994995    0.050369944
     0.95095095    0.049362701
     0.95195195    0.048355451
     0.95295295    0.047348193
     0.95395395    0.046340928
     0.95495495    0.045333655
     0.95595596    0.044326376
     0.95695696     0.04331909
     0.95795796    0.042311796
     0.95895896    0.041304496
     0.95995996    0.040297189
     0.96096096    0.039289875
     0.96196196    0.038282554
     0.96296296    0.037275227
     0.96396396    0.036267893
     0.96496496    0.035260553
     0.96596597    0.034253206
     0.96696697    0.033245853
     0.96796797    0.032238493
     0.96896897    0.031231127
     0.96996997    0.030223755
     0.97097097    0.029216377
     0.97197197    0.028208993
     0.97297297    0.027201603
     0.97397397    0.026194207
     0.97497497    0.025186805
     0.97597598    0.024179397
     0.97697698    0.023171983
     0.97797798    0.022164564
     0.97897898    0.021157139
     0.97997998    0.020149708
     0.98098098    0.019142272
     0.98198198    0.018134831
     0.98298298    0.017127384
     0.98398398    0.016119931
     0.98498498    0.015112473
     0.98598599     0.01410501
     0.98698699    0.013097542
     0.98798799    0.012090069
     0.98898899     0.01108259
     0.98998999    0.010075106
     0.99099099   0.0090676178
     0.99199199   0.0080601242
     0.99299299   0.0070526257
     0.99399399   0.0060451223
     0.99499499    0.005037614
       0.995996   0.0040301011
       0.996997   0.0030225833
       0.997998   0.0020150609
       0.998999   0.0010075339
              1  2.2699965e-09
